5.500000000000000000e+01,7.000000000000000000e+01,9.516000000000000227e+02,1.542125000000000024e-01,6.829999999999999716e+01,7.650000000000000000e+01,6.049999999999999822e+00,3.016000000000000227e+02,2.409999999999999920e-01,1.329054519000000028e+02,2.600000000000000089e+00,2.100000000000000011e-07,7.093999999999999773e+01,1.600000000000000089e+00,1.699999999999999956e+00,1.810000000000000053e+00,1.879000000000000000e+03,9.699999999999999963e-05
3.000000000000000000e+01,9.199999999999999289e+00,1.180000000000000000e+03,1.551517999999999786e-01,1.147999999999999972e+02,1.304000000000000057e+02,2.660000000000000142e+00,6.927300000000000182e+02,3.880000000000000115e-01,6.540900000000000603e+01,1.350000000000000089e+00,5.999999999999999464e-08,9.160000000000000142e+00,7.000000000000000000e+01,1.080000000000000000e+02,8.800000000000000044e-01,7.140000000000000000e+03,3.019999999999999885e-05
5.600000000000000000e+01,3.900000000000000000e+01,1.910000000000000000e+03,1.586786000000000030e-01,1.420000000000000000e+02,1.790999999999999943e+02,5.019999999999999574e+00,1.002000000000000000e+03,1.920000000000000040e-01,1.373269999999999982e+02,2.149999999999999911e+00,3.399999999999999740e-07,3.815999999999999659e+01,9.599999999999999645e+00,1.300000000000000000e+01,1.489999999999999991e+00,3.510000000000000000e+03,2.059999999999999928e-05
2.500000000000000000e+01,7.389999999999999680e+00,2.235000000000000000e+03,1.352843999999999991e-01,2.210000000000000000e+02,2.833000000000000114e+02,8.890000000000000568e+00,1.517000000000000000e+03,4.769999999999999796e-01,5.493804500000000246e+01,1.399999999999999911e+00,1.439999999999999977e-06,7.349999999999999645e+00,1.200000000000000000e+02,1.980000000000000000e+02,6.483333333333333171e-01,7.470000000000000000e+03,2.169999999999999891e-05
2.600000000000000000e+01,7.099999999999999645e+00,3.023000000000000000e+03,1.392532000000000214e-01,3.400000000000000000e+02,4.155000000000000000e+02,2.870000000000000107e+00,1.808000000000000000e+03,4.430000000000000049e-01,5.584499999999999886e+01,1.399999999999999911e+00,9.999999999999999547e-08,7.089999999999999858e+00,1.700000000000000000e+02,2.110000000000000000e+02,8.525000000000000355e-01,7.874000000000000000e+03,1.180000000000000052e-05
4.200000000000000000e+01,9.400000000000000355e+00,4.885000000000000000e+03,1.312672000000000005e-01,5.900000000000000000e+02,6.589800000000000182e+02,3.149999999999999911e+00,2.890000000000000000e+03,2.510000000000000009e-01,9.593999999999999773e+01,1.449999999999999956e+00,5.500000000000000281e-08,9.380000000000000782e+00,2.300000000000000000e+02,3.290000000000000000e+02,7.750000000000000222e-01,1.028000000000000000e+04,4.799999999999999783e-06
1.100000000000000000e+01,2.369999999999999929e+01,1.156099999999999909e+03,9.321400000000000519e-02,9.790000000000000568e+01,1.075000000000000000e+02,4.230000000000000426e+00,3.709599999999999795e+02,1.221999999999999975e+00,2.298976928000000086e+01,1.800000000000000044e+00,4.900000000000000202e-08,2.378000000000000114e+01,6.299999999999999822e+00,1.000000000000000000e+01,1.159999999999999920e+00,9.680000000000000000e+02,7.100000000000000462e-05
7.100000000000000000e+01,1.780000000000000071e+01,3.668000000000000000e+03,2.256499999999999895e-01,4.140000000000000000e+02,4.276000000000000227e+02,3.509999999999999787e+00,1.936000000000000000e+03,1.549999999999999989e-01,1.749670000000000130e+02,1.750000000000000000e+00,5.799999999999999526e-07,1.778000000000000114e+01,4.800000000000000000e+01,6.900000000000000000e+01,1.000999999999999890e+00,9.841000000000000000e+03,9.900000000000000081e-06
9.000000000000000000e+01,1.980000000000000071e+01,5.060000000000000000e+03,1.027700000000000002e-01,5.137000000000000455e+02,6.020000000000000000e+02,5.080000000000000071e+00,2.028000000000000000e+03,1.130000000000000032e-01,2.320380600000000015e+02,1.800000000000000044e+00,1.499999999999999932e-07,1.980000000000000071e+01,5.400000000000000000e+01,7.900000000000000000e+01,1.080000000000000071e+00,1.172400000000000000e+04,1.099999999999999971e-05
2.900000000000000000e+01,7.099999999999999645e+00,2.840000000000000000e+03,1.511716000000000171e-01,3.046000000000000227e+02,3.373999999999999773e+02,3.609999999999999876e+00,1.356599999999999909e+03,3.850000000000000089e-01,6.354599999999999937e+01,1.350000000000000089e+00,1.719999999999999851e-08,7.110000000000000320e+00,1.400000000000000000e+02,1.300000000000000000e+02,8.199999999999999512e-01,8.920000000000000000e+03,1.650000000000000127e-05
3.000000000000000000e+00,1.309999999999999964e+01,1.118150000000000091e+03,1.050930000000000059e-01,1.480000000000000000e+02,1.593000000000000114e+02,3.490000000000000213e+00,5.536900000000000546e+02,3.488999999999999879e+00,6.940999999999999837e+00,1.449999999999999956e+00,9.500000000000000364e-08,1.301999999999999957e+01,1.100000000000000000e+01,4.900000000000000355e+00,9.000000000000000222e-01,5.350000000000000000e+02,4.600000000000000004e-05
8.100000000000000000e+01,1.719999999999999929e+01,1.730000000000000000e+03,1.734469999999999901e-01,1.624000000000000057e+02,1.821999999999999886e+02,3.459999999999999964e+00,5.766000000000000227e+02,1.280000000000000027e-01,2.043832999999999913e+02,1.899999999999999911e+00,1.499999999999999932e-07,1.721999999999999886e+01,4.300000000000000000e+01,8.000000000000000000e+00,1.332500000000000018e+00,1.185000000000000000e+04,2.989999999999999833e-05
2.300000000000000000e+01,8.349999999999999645e+00,3.650000000000000000e+03,1.273344000000000142e-01,4.600000000000000000e+02,5.155000000000000000e+02,3.020000000000000018e+00,2.160000000000000000e+03,4.849999999999999867e-01,5.094149999999999778e+01,1.350000000000000089e+00,1.999999999999999909e-07,8.320000000000000284e+00,1.600000000000000000e+02,1.280000000000000000e+02,7.774999999999999689e-01,6.110000000000000000e+03,8.399999999999999196e-06
3.700000000000000000e+01,5.589999999999999858e+01,9.610000000000000000e+02,1.046859999999999874e-01,7.579999999999999716e+01,8.090000000000000568e+01,5.589999999999999858e+00,3.121999999999999886e+02,3.599999999999999867e-01,8.546779999999999688e+01,2.350000000000000089e+00,1.330000000000000130e-07,5.575999999999999801e+01,2.500000000000000000e+00,2.399999999999999911e+00,1.659999999999999920e+00,1.532000000000000000e+03,9.000000000000000567e-05
4.000000000000000000e+01,1.409999999999999964e+01,4.650000000000000000e+03,1.248886999999999914e-01,5.670000000000000000e+02,6.100000000000000000e+02,3.229999999999999982e+00,2.125000000000000000e+03,2.810000000000000275e-01,9.122400000000000375e+01,1.550000000000000044e+00,4.330000000000000259e-07,1.401999999999999957e+01,9.400000000000000000e+01,6.800000000000000000e+01,8.599999999999999867e-01,6.511000000000000000e+03,5.699999999999999636e-06
2.400000000000000000e+01,7.230000000000000426e+00,2.945000000000000000e+03,1.313052999999999859e-01,3.420000000000000000e+02,3.974800000000000182e+02,2.879999999999999893e+00,2.130000000000000000e+03,4.879999999999999893e-01,5.199609999999999843e+01,1.399999999999999911e+00,1.270000000000000123e-07,7.230000000000000426e+00,1.600000000000000000e+02,2.790000000000000000e+02,9.399999999999999467e-01,7.140000000000000000e+03,4.899999999999999672e-06
4.100000000000000000e+01,1.080000000000000071e+01,5.015000000000000000e+03,1.280782000000000032e-01,6.800000000000000000e+02,7.330000000000000000e+02,3.299999999999999822e+00,2.741000000000000000e+03,2.680000000000000160e-01,9.290637999999999863e+01,1.449999999999999956e+00,1.520000000000000111e-07,1.083000000000000007e+01,1.700000000000000000e+02,1.050000000000000000e+02,8.199999999999999512e-01,8.570000000000000000e+03,7.300000000000000411e-06
4.700000000000000000e+01,1.030000000000000071e+01,2.485000000000000000e+03,1.472165000000000001e-01,2.540999999999999943e+02,2.848999999999999773e+02,4.089999999999999858e+00,1.235099999999999909e+03,2.369999999999999885e-01,1.078682000000000016e+02,1.600000000000000089e+00,1.630000000000000037e-08,1.026999999999999957e+01,1.000000000000000000e+02,8.300000000000000000e+01,1.086666666666666670e+00,1.049000000000000000e+04,1.889999999999999862e-05
4.000000000000000000e+00,5.000000000000000000e+00,3.243000000000000000e+03,1.449860000000000038e-01,3.090000000000000000e+02,3.240000000000000000e+02,2.290000000000000036e+00,1.551000000000000000e+03,1.824000000000000066e+00,9.012181999999999249e+00,1.050000000000000044e+00,3.800000000000000278e-08,4.849999999999999645e+00,1.300000000000000000e+02,2.870000000000000000e+02,5.899999999999999689e-01,1.848000000000000000e+03,1.130000000000000023e-05
4.400000000000000000e+01,8.300000000000000711e+00,4.173000000000000000e+03,1.376494000000000051e-01,5.950000000000000000e+02,6.506000000000000227e+02,2.700000000000000178e+00,2.583000000000000000e+03,2.379999999999999893e-01,1.010699999999999932e+02,1.300000000000000044e+00,7.100000000000000049e-08,8.169999999999999929e+00,2.200000000000000000e+02,4.470000000000000000e+02,6.610000000000000320e-01,1.237000000000000000e+04,6.399999999999999710e-06
1.300000000000000000e+01,1.000000000000000000e+01,2.740000000000000000e+03,1.500779999999999892e-01,2.841000000000000227e+02,3.308999999999999773e+02,4.049999999999999822e+00,9.335000000000000000e+02,9.000000000000000222e-01,2.698153860000000037e+01,1.250000000000000000e+00,2.700000000000000023e-08,1.000000000000000000e+01,7.600000000000000000e+01,7.000000000000000000e+01,6.750000000000000444e-01,2.700000000000000000e+03,2.309999999999999906e-05
2.200000000000000000e+01,1.059999999999999964e+01,3.560000000000000000e+03,1.233636999999999928e-01,4.226000000000000227e+02,4.730000000000000000e+02,2.950000000000000178e+00,1.933000000000000000e+03,5.230000000000000204e-01,4.786699999999999733e+01,1.399999999999999911e+00,3.999999999999999819e-07,1.064000000000000057e+01,1.100000000000000000e+02,1.160000000000000000e+02,8.516666666666666829e-01,4.507000000000000000e+03,8.600000000000000670e-06
8.200000000000000000e+01,1.830000000000000071e+01,2.013000000000000000e+03,1.779109999999999858e-01,1.778000000000000114e+02,1.951999999999999886e+02,4.950000000000000178e+00,6.006499999999999773e+02,1.590000000000000024e-01,2.071999999999999886e+02,1.800000000000000044e+00,2.100000000000000011e-07,1.826000000000000156e+01,4.600000000000000000e+01,1.600000000000000000e+01,1.122500000000000053e+00,1.134000000000000000e+04,2.890000000000000113e-05
2.000000000000000000e+01,2.989999999999999858e+01,1.757000000000000000e+03,1.154118999999999978e-01,1.535999999999999943e+02,1.778000000000000114e+02,5.580000000000000071e+00,1.112000000000000000e+03,6.530000000000000249e-01,4.007800000000000296e+01,1.800000000000000044e+00,3.400000000000000005e-08,2.619999999999999929e+01,1.700000000000000000e+01,2.000000000000000000e+01,1.139999999999999902e+00,1.550000000000000000e+03,2.229999999999999994e-05
7.300000000000000000e+01,1.090000000000000036e+01,5.698000000000000000e+03,2.345809999999999840e-01,7.580000000000000000e+02,7.820000000000000000e+02,3.310000000000000053e+00,3.269000000000000000e+03,1.400000000000000133e-01,1.809478799999999978e+02,1.449999999999999956e+00,1.350000000000000045e-07,1.084999999999999964e+01,2.000000000000000000e+02,1.860000000000000000e+02,8.199999999999999512e-01,1.665000000000000000e+04,6.299999999999999821e-06
6.600000000000000000e+01,1.900000000000000000e+01,2.835000000000000000e+03,2.033299999999999830e-01,2.910000000000000000e+02,2.903999999999999773e+02,3.589999999999999858e+00,1.685000000000000000e+03,1.729999999999999871e-01,1.625000000000000000e+02,1.750000000000000000e+00,9.260000000000000068e-07,1.901000000000000156e+01,4.100000000000000000e+01,6.100000000000000000e+01,1.131000000000000005e+00,8.551000000000000000e+03,9.900000000000000081e-06
4.800000000000000000e+01,1.309999999999999964e+01,1.038000000000000000e+03,1.504066000000000014e-01,5.910000000000000142e+01,1.117999999999999972e+02,2.979999999999999982e+00,5.941000000000000227e+02,2.320000000000000118e-01,1.124110000000000014e+02,1.550000000000000044e+00,7.000000000000000477e-08,1.300000000000000000e+01,4.200000000000000000e+01,5.000000000000000000e+01,1.090000000000000080e+00,8.650000000000000000e+03,3.080000000000000326e-05
6.800000000000000000e+01,1.839999999999999858e+01,3.136000000000000000e+03,2.122610000000000052e-01,3.170000000000000000e+02,3.163999999999999773e+02,3.560000000000000053e+00,1.802000000000000000e+03,1.680000000000000104e-01,1.672589999999999861e+02,1.750000000000000000e+00,8.600000000000000246e-07,1.846000000000000085e+01,4.400000000000000000e+01,7.000000000000000000e+01,1.030000000000000027e+00,9.066000000000000000e+03,1.220000000000000008e-05
4.600000000000000000e+01,8.900000000000000355e+00,3.413000000000000000e+03,1.440276000000000056e-01,3.723999999999999773e+02,3.766000000000000227e+02,3.890000000000000124e+00,1.825000000000000000e+03,2.439999999999999947e-01,1.064200000000000017e+02,1.399999999999999911e+00,1.080000000000000009e-07,8.560000000000000497e+00,1.800000000000000000e+02,1.210000000000000000e+02,8.462499999999999467e-01,1.202300000000000000e+04,1.180000000000000052e-05
6.300000000000000000e+01,2.889999999999999858e+01,1.870000000000000000e+03,1.899349999999999927e-01,1.760000000000000000e+02,1.774000000000000057e+02,4.610000000000000320e+00,1.095000000000000000e+03,1.759999999999999898e-01,1.519639999999999986e+02,1.850000000000000089e+00,8.999999999999999593e-07,2.896999999999999886e+01,8.300000000000000711e+00,1.800000000000000000e+01,1.198500000000000121e+00,5.244000000000000000e+03,3.499999999999999693e-05
7.700000000000000000e+01,8.539999999999999147e+00,4.403000000000000000e+03,2.510600000000000054e-01,6.040000000000000000e+02,6.690000000000000000e+02,3.839999999999999858e+00,2.683000000000000000e+03,1.330000000000000071e-01,1.922170000000000130e+02,1.350000000000000089e+00,4.699999999999999734e-08,8.519999999999999574e+00,3.200000000000000000e+02,5.280000000000000000e+02,7.650000000000000133e-01,2.265000000000000000e+04,6.399999999999999710e-06
1.200000000000000000e+01,1.400000000000000000e+01,1.363000000000000000e+03,1.216440000000000021e-01,1.318000000000000114e+02,1.470999999999999943e+02,3.209999999999999964e+00,9.220000000000000000e+02,1.024999999999999911e+00,2.430499999999999972e+01,1.500000000000000000e+00,4.399999999999999695e-08,1.400000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,8.599999999999999867e-01,1.738000000000000000e+03,8.199999999999999417e-06
7.800000000000000000e+01,9.099999999999999645e+00,4.100000000000000000e+03,2.569099999999999717e-01,4.700000000000000000e+02,5.657000000000000455e+02,3.919999999999999929e+00,2.045000000000000000e+03,1.330000000000000071e-01,1.950840000000000032e+02,1.350000000000000089e+00,1.059999999999999963e-07,9.089999999999999858e+00,2.300000000000000000e+02,1.680000000000000000e+02,8.050000000000000488e-01,2.109000000000000000e+04,8.800000000000000449e-06
